,train_feature,fold,layer,condition,accuracy
618,inconceivable,1,4,impossible,0.35714285714285715
619,inconceivable,1,4,inconceivable,1.0
620,inconceivable,1,4,syntactic,1.0
621,inconceivable,1,4,shuffled,0.7142857142857143
622,inconceivable,1,4,train,0.9732142857142857
623,inconceivable,1,5,probable,0.9285714285714286
624,inconceivable,1,5,improbable,0.14285714285714285
625,inconceivable,1,5,impossible,0.2857142857142857
626,inconceivable,1,5,inconceivable,1.0
627,inconceivable,1,5,syntactic,1.0
628,inconceivable,1,5,shuffled,0.5
629,inconceivable,1,5,train,0.9642857142857143
630,inconceivable,1,6,probable,0.9285714285714286
631,inconceivable,1,6,improbable,0.35714285714285715
632,inconceivable,1,6,impossible,0.5
633,inconceivable,1,6,inconceivable,0.9285714285714286
634,inconceivable,1,6,syntactic,1.0
635,inconceivable,1,6,shuffled,0.7142857142857143
636,inconceivable,1,6,train,0.9732142857142857
637,inconceivable,1,7,probable,0.9285714285714286
638,inconceivable,1,7,improbable,0.2857142857142857
639,inconceivable,1,7,impossible,0.42857142857142855
640,inconceivable,1,7,inconceivable,1.0
641,inconceivable,1,7,syntactic,1.0
642,inconceivable,1,7,shuffled,0.7857142857142857
643,inconceivable,1,7,train,0.9732142857142857
644,inconceivable,1,8,probable,0.9285714285714286
645,inconceivable,1,8,improbable,0.2857142857142857
646,inconceivable,1,8,impossible,0.42857142857142855
647,inconceivable,1,8,inconceivable,0.9285714285714286
648,inconceivable,1,8,syntactic,1.0
649,inconceivable,1,8,shuffled,0.8571428571428571
650,inconceivable,1,8,train,0.9464285714285714
651,inconceivable,1,9,probable,0.9285714285714286
652,inconceivable,1,9,improbable,0.2857142857142857
653,inconceivable,1,9,impossible,0.42857142857142855
654,inconceivable,1,9,inconceivable,0.9285714285714286
655,inconceivable,1,9,syntactic,1.0
656,inconceivable,1,9,shuffled,0.8571428571428571
657,inconceivable,1,9,train,0.9375
658,inconceivable,1,10,probable,1.0
659,inconceivable,1,10,improbable,0.2857142857142857
660,inconceivable,1,10,impossible,0.2857142857142857
661,inconceivable,1,10,inconceivable,0.7857142857142857
662,inconceivable,1,10,syntactic,0.9285714285714286
663,inconceivable,1,10,shuffled,0.7857142857142857
664,inconceivable,1,10,train,0.9196428571428571
665,inconceivable,1,11,probable,0.7857142857142857
666,inconceivable,1,11,improbable,0.2857142857142857
667,inconceivable,1,11,impossible,0.42857142857142855
668,inconceivable,1,11,inconceivable,0.7857142857142857
669,inconceivable,1,11,syntactic,0.9285714285714286
670,inconceivable,1,11,shuffled,0.42857142857142855
671,inconceivable,1,11,train,0.8660714285714286
672,syntactic,1,0,probable,1.0
673,syntactic,1,0,improbable,0.07142857142857142
674,syntactic,1,0,impossible,0.0
675,syntactic,1,0,inconceivable,0.14285714285714285
676,syntactic,1,0,syntactic,0.8571428571428571
677,syntactic,1,0,shuffled,0.07142857142857142
678,syntactic,1,0,train,0.9642857142857143
679,syntactic,1,1,probable,0.9285714285714286
680,syntactic,1,1,improbable,0.14285714285714285
681,syntactic,1,1,impossible,0.14285714285714285
682,syntactic,1,1,inconceivable,0.2857142857142857
683,syntactic,1,1,syntactic,0.8571428571428571
684,syntactic,1,1,shuffled,0.14285714285714285
685,syntactic,1,1,train,0.9553571428571429
686,syntactic,1,2,probable,1.0
687,syntactic,1,2,improbable,0.07142857142857142
688,syntactic,1,2,impossible,0.07142857142857142
689,syntactic,1,2,inconceivable,0.0
690,syntactic,1,2,syntactic,1.0
691,syntactic,1,2,shuffled,0.2857142857142857
692,syntactic,1,2,train,0.9910714285714286
693,syntactic,1,3,probable,1.0
694,syntactic,1,3,improbable,0.07142857142857142
695,syntactic,1,3,impossible,0.0
696,syntactic,1,3,inconceivable,0.2857142857142857
697,syntactic,1,3,syntactic,1.0
698,syntactic,1,3,shuffled,0.2857142857142857
699,syntactic,1,3,train,0.9821428571428571
700,syntactic,1,4,probable,1.0
701,syntactic,1,4,improbable,0.0
702,syntactic,1,4,impossible,0.0
703,syntactic,1,4,inconceivable,0.42857142857142855
704,syntactic,1,4,syntactic,1.0
705,syntactic,1,4,shuffled,0.42857142857142855
706,syntactic,1,4,train,0.9910714285714286
707,syntactic,1,5,probable,1.0
708,syntactic,1,5,improbable,0.0
709,syntactic,1,5,impossible,0.0
710,syntactic,1,5,inconceivable,0.2857142857142857
711,syntactic,1,5,syntactic,1.0
712,syntactic,1,5,shuffled,0.21428571428571427
713,syntactic,1,5,train,0.9910714285714286
714,syntactic,1,6,probable,1.0
715,syntactic,1,6,improbable,0.0
716,syntactic,1,6,impossible,0.0
717,syntactic,1,6,inconceivable,0.6428571428571429
718,syntactic,1,6,syntactic,1.0
719,syntactic,1,6,shuffled,0.35714285714285715
720,syntactic,1,6,train,0.9910714285714286
721,syntactic,1,7,probable,1.0
722,syntactic,1,7,improbable,0.0
723,syntactic,1,7,impossible,0.07142857142857142
724,syntactic,1,7,inconceivable,0.5714285714285714
725,syntactic,1,7,syntactic,1.0
726,syntactic,1,7,shuffled,0.42857142857142855
727,syntactic,1,7,train,0.9821428571428571
728,syntactic,1,8,probable,1.0
729,syntactic,1,8,improbable,0.07142857142857142
730,syntactic,1,8,impossible,0.14285714285714285
731,syntactic,1,8,inconceivable,0.5714285714285714
732,syntactic,1,8,syntactic,1.0
733,syntactic,1,8,shuffled,0.6428571428571429
734,syntactic,1,8,train,0.9821428571428571
735,syntactic,1,9,probable,1.0
736,syntactic,1,9,improbable,0.14285714285714285
737,syntactic,1,9,impossible,0.35714285714285715
738,syntactic,1,9,inconceivable,0.7857142857142857
739,syntactic,1,9,syntactic,1.0
740,syntactic,1,9,shuffled,1.0
741,syntactic,1,9,train,0.9642857142857143
742,syntactic,1,10,probable,1.0
743,syntactic,1,10,improbable,0.07142857142857142
744,syntactic,1,10,impossible,0.21428571428571427
745,syntactic,1,10,inconceivable,0.6428571428571429
746,syntactic,1,10,syntactic,1.0
747,syntactic,1,10,shuffled,0.42857142857142855
748,syntactic,1,10,train,0.9642857142857143
749,syntactic,1,11,probable,0.9285714285714286
750,syntactic,1,11,improbable,0.21428571428571427
751,syntactic,1,11,impossible,0.35714285714285715
752,syntactic,1,11,inconceivable,0.42857142857142855
753,syntactic,1,11,syntactic,0.8571428571428571
754,syntactic,1,11,shuffled,0.42857142857142855
755,syntactic,1,11,train,0.8928571428571429
756,shuffled,1,0,probable,0.7142857142857143
757,shuffled,1,0,improbable,0.5
758,shuffled,1,0,impossible,0.42857142857142855
759,shuffled,1,0,inconceivable,0.42857142857142855
760,shuffled,1,0,syntactic,0.5
761,shuffled,1,0,shuffled,0.5714285714285714
762,shuffled,1,0,train,0.8928571428571429
763,shuffled,1,1,probable,0.7142857142857143
764,shuffled,1,1,improbable,0.5
765,shuffled,1,1,impossible,0.42857142857142855
766,shuffled,1,1,inconceivable,0.35714285714285715
767,shuffled,1,1,syntactic,0.42857142857142855
768,shuffled,1,1,shuffled,0.6428571428571429
769,shuffled,1,1,train,0.8482142857142857
770,shuffled,1,2,probable,0.7857142857142857
771,shuffled,1,2,improbable,0.5714285714285714
772,shuffled,1,2,impossible,0.35714285714285715
773,shuffled,1,2,inconceivable,0.5714285714285714
774,shuffled,1,2,syntactic,0.7857142857142857
775,shuffled,1,2,shuffled,0.7142857142857143
776,shuffled,1,2,train,0.8571428571428571
777,shuffled,1,3,probable,0.7857142857142857
778,shuffled,1,3,improbable,0.35714285714285715
779,shuffled,1,3,impossible,0.2857142857142857
780,shuffled,1,3,inconceivable,0.42857142857142855
781,shuffled,1,3,syntactic,0.9285714285714286
782,shuffled,1,3,shuffled,0.6428571428571429
783,shuffled,1,3,train,0.8660714285714286
784,shuffled,1,4,probable,0.9285714285714286
785,shuffled,1,4,improbable,0.35714285714285715
786,shuffled,1,4,impossible,0.21428571428571427
787,shuffled,1,4,inconceivable,0.7142857142857143
788,shuffled,1,4,syntactic,1.0
789,shuffled,1,4,shuffled,0.7857142857142857
790,shuffled,1,4,train,0.9642857142857143
791,shuffled,1,5,probable,0.9285714285714286
792,shuffled,1,5,improbable,0.2857142857142857
793,shuffled,1,5,impossible,0.14285714285714285
794,shuffled,1,5,inconceivable,0.6428571428571429
795,shuffled,1,5,syntactic,1.0
796,shuffled,1,5,shuffled,0.9285714285714286
797,shuffled,1,5,train,0.9642857142857143
798,shuffled,1,6,probable,0.9285714285714286
799,shuffled,1,6,improbable,0.35714285714285715
800,shuffled,1,6,impossible,0.2857142857142857
801,shuffled,1,6,inconceivable,0.7857142857142857
802,shuffled,1,6,syntactic,1.0
803,shuffled,1,6,shuffled,1.0
804,shuffled,1,6,train,0.9642857142857143
805,shuffled,1,7,probable,0.9285714285714286
806,shuffled,1,7,improbable,0.21428571428571427
807,shuffled,1,7,impossible,0.2857142857142857
808,shuffled,1,7,inconceivable,0.7142857142857143
809,shuffled,1,7,syntactic,1.0
810,shuffled,1,7,shuffled,0.9285714285714286
811,shuffled,1,7,train,0.9642857142857143
812,shuffled,1,8,probable,1.0
813,shuffled,1,8,improbable,0.07142857142857142
814,shuffled,1,8,impossible,0.14285714285714285
815,shuffled,1,8,inconceivable,0.5
816,shuffled,1,8,syntactic,1.0
817,shuffled,1,8,shuffled,1.0
818,shuffled,1,8,train,0.9732142857142857
819,shuffled,1,9,probable,1.0
820,shuffled,1,9,improbable,0.07142857142857142
821,shuffled,1,9,impossible,0.21428571428571427
822,shuffled,1,9,inconceivable,0.5714285714285714
823,shuffled,1,9,syntactic,0.9285714285714286
824,shuffled,1,9,shuffled,1.0
825,shuffled,1,9,train,0.9553571428571429
826,shuffled,1,10,probable,0.9285714285714286
827,shuffled,1,10,improbable,0.21428571428571427
828,shuffled,1,10,impossible,0.35714285714285715
829,shuffled,1,10,inconceivable,0.5714285714285714
830,shuffled,1,10,syntactic,1.0
831,shuffled,1,10,shuffled,0.9285714285714286
832,shuffled,1,10,train,0.9553571428571429
833,shuffled,1,11,probable,0.6428571428571429
834,shuffled,1,11,improbable,0.2857142857142857
835,shuffled,1,11,impossible,0.42857142857142855
836,shuffled,1,11,inconceivable,0.7142857142857143
837,shuffled,1,11,syntactic,0.8571428571428571
838,shuffled,1,11,shuffled,0.8571428571428571
839,shuffled,1,11,train,0.8928571428571429
840,improbable,2,0,probable,0.42857142857142855
841,improbable,2,0,improbable,0.42857142857142855
842,improbable,2,0,impossible,0.5
843,improbable,2,0,inconceivable,0.5
844,improbable,2,0,syntactic,0.5714285714285714
845,improbable,2,0,shuffled,0.6428571428571429
846,improbable,2,0,train,0.625
847,improbable,2,1,probable,0.5
848,improbable,2,1,improbable,0.5
849,improbable,2,1,impossible,0.42857142857142855
850,improbable,2,1,inconceivable,0.42857142857142855
851,improbable,2,1,syntactic,0.6428571428571429
852,improbable,2,1,shuffled,0.9285714285714286
853,improbable,2,1,train,0.6785714285714286
854,improbable,2,2,probable,0.5
855,improbable,2,2,improbable,0.5714285714285714
856,improbable,2,2,impossible,0.6428571428571429
857,improbable,2,2,inconceivable,0.5
858,improbable,2,2,syntactic,0.8571428571428571
859,improbable,2,2,shuffled,0.7142857142857143
860,improbable,2,2,train,0.6875
861,improbable,2,3,probable,0.7142857142857143
862,improbable,2,3,improbable,0.5
863,improbable,2,3,impossible,0.7142857142857143
864,improbable,2,3,inconceivable,0.7857142857142857
865,improbable,2,3,syntactic,0.7142857142857143
866,improbable,2,3,shuffled,0.8571428571428571
867,improbable,2,3,train,0.7589285714285714
868,improbable,2,4,probable,0.5714285714285714
869,improbable,2,4,improbable,0.5
870,improbable,2,4,impossible,0.7142857142857143
871,improbable,2,4,inconceivable,0.6428571428571429
872,improbable,2,4,syntactic,0.7142857142857143
873,improbable,2,4,shuffled,0.6428571428571429
874,improbable,2,4,train,0.8125
875,improbable,2,5,probable,0.6428571428571429
876,improbable,2,5,improbable,0.2857142857142857
877,improbable,2,5,impossible,0.5714285714285714
878,improbable,2,5,inconceivable,0.7857142857142857
879,improbable,2,5,syntactic,0.6428571428571429
880,improbable,2,5,shuffled,0.7857142857142857
881,improbable,2,5,train,0.8035714285714286
882,improbable,2,6,probable,0.5
883,improbable,2,6,improbable,0.6428571428571429
884,improbable,2,6,impossible,0.5714285714285714
885,improbable,2,6,inconceivable,1.0
886,improbable,2,6,syntactic,0.9285714285714286
887,improbable,2,6,shuffled,0.7142857142857143
888,improbable,2,6,train,0.7678571428571429
889,improbable,2,7,probable,0.42857142857142855
890,improbable,2,7,improbable,0.6428571428571429
891,improbable,2,7,impossible,0.8571428571428571
892,improbable,2,7,inconceivable,0.9285714285714286
893,improbable,2,7,syntactic,1.0
894,improbable,2,7,shuffled,0.9285714285714286
895,improbable,2,7,train,0.7857142857142857
896,improbable,2,8,probable,0.6428571428571429
897,improbable,2,8,improbable,0.7857142857142857
898,improbable,2,8,impossible,0.6428571428571429
899,improbable,2,8,inconceivable,1.0
900,improbable,2,8,syntactic,1.0
901,improbable,2,8,shuffled,1.0
902,improbable,2,8,train,0.8125
903,improbable,2,9,probable,0.5714285714285714
904,improbable,2,9,improbable,0.5714285714285714
905,improbable,2,9,impossible,0.5714285714285714
906,improbable,2,9,inconceivable,0.9285714285714286
907,improbable,2,9,syntactic,1.0
908,improbable,2,9,shuffled,1.0
909,improbable,2,9,train,0.7767857142857143
910,improbable,2,10,probable,0.7142857142857143
911,improbable,2,10,improbable,0.2857142857142857
912,improbable,2,10,impossible,0.7142857142857143
913,improbable,2,10,inconceivable,0.7857142857142857
914,improbable,2,10,syntactic,0.9285714285714286
915,improbable,2,10,shuffled,0.9285714285714286
916,improbable,2,10,train,0.7410714285714286
917,improbable,2,11,probable,0.2857142857142857
918,improbable,2,11,improbable,0.5714285714285714
919,improbable,2,11,impossible,0.5
920,improbable,2,11,inconceivable,0.6428571428571429
921,improbable,2,11,syntactic,0.7857142857142857
922,improbable,2,11,shuffled,0.8571428571428571
923,improbable,2,11,train,0.7142857142857143
924,impossible,2,0,probable,0.5
925,impossible,2,0,improbable,0.42857142857142855
926,impossible,2,0,impossible,0.6428571428571429
927,impossible,2,0,inconceivable,0.5714285714285714
928,impossible,2,0,syntactic,0.6428571428571429
929,impossible,2,0,shuffled,0.7857142857142857
930,impossible,2,0,train,0.7767857142857143
931,impossible,2,1,probable,0.35714285714285715
932,impossible,2,1,improbable,0.5714285714285714
933,impossible,2,1,impossible,0.7142857142857143
934,impossible,2,1,inconceivable,0.6428571428571429
935,impossible,2,1,syntactic,0.7857142857142857
936,impossible,2,1,shuffled,0.8571428571428571
937,impossible,2,1,train,0.7857142857142857
938,impossible,2,2,probable,0.5
939,impossible,2,2,improbable,0.2857142857142857
940,impossible,2,2,impossible,0.8571428571428571
941,impossible,2,2,inconceivable,0.6428571428571429
942,impossible,2,2,syntactic,0.8571428571428571
943,impossible,2,2,shuffled,0.5714285714285714
944,impossible,2,2,train,0.8125
945,impossible,2,3,probable,0.6428571428571429
946,impossible,2,3,improbable,0.35714285714285715
947,impossible,2,3,impossible,0.7142857142857143
948,impossible,2,3,inconceivable,0.9285714285714286
949,impossible,2,3,syntactic,0.7857142857142857
950,impossible,2,3,shuffled,0.7142857142857143
951,impossible,2,3,train,0.8035714285714286
952,impossible,2,4,probable,0.6428571428571429
953,impossible,2,4,improbable,0.5
954,impossible,2,4,impossible,0.7142857142857143
955,impossible,2,4,inconceivable,0.8571428571428571
956,impossible,2,4,syntactic,0.8571428571428571
957,impossible,2,4,shuffled,0.7857142857142857
958,impossible,2,4,train,0.8571428571428571
959,impossible,2,5,probable,0.7142857142857143
960,impossible,2,5,improbable,0.42857142857142855
961,impossible,2,5,impossible,0.6428571428571429
962,impossible,2,5,inconceivable,0.8571428571428571
963,impossible,2,5,syntactic,1.0
964,impossible,2,5,shuffled,0.8571428571428571
965,impossible,2,5,train,0.8035714285714286
966,impossible,2,6,probable,0.7142857142857143
967,impossible,2,6,improbable,0.35714285714285715
968,impossible,2,6,impossible,0.7857142857142857
969,impossible,2,6,inconceivable,0.9285714285714286
970,impossible,2,6,syntactic,1.0
971,impossible,2,6,shuffled,0.6428571428571429
972,impossible,2,6,train,0.8392857142857143
973,impossible,2,7,probable,0.7857142857142857
974,impossible,2,7,improbable,0.5
975,impossible,2,7,impossible,0.7142857142857143
976,impossible,2,7,inconceivable,0.7857142857142857
977,impossible,2,7,syntactic,1.0
978,impossible,2,7,shuffled,0.7142857142857143
979,impossible,2,7,train,0.8125
980,impossible,2,8,probable,0.7857142857142857
981,impossible,2,8,improbable,0.42857142857142855
982,impossible,2,8,impossible,0.6428571428571429
983,impossible,2,8,inconceivable,0.7142857142857143
984,impossible,2,8,syntactic,1.0
985,impossible,2,8,shuffled,0.8571428571428571
986,impossible,2,8,train,0.8125
987,impossible,2,9,probable,0.7857142857142857
988,impossible,2,9,improbable,0.5
989,impossible,2,9,impossible,0.5714285714285714
990,impossible,2,9,inconceivable,0.7857142857142857
991,impossible,2,9,syntactic,0.9285714285714286
992,impossible,2,9,shuffled,0.8571428571428571
993,impossible,2,9,train,0.7946428571428571
994,impossible,2,10,probable,0.7142857142857143
995,impossible,2,10,improbable,0.35714285714285715
996,impossible,2,10,impossible,0.5
997,impossible,2,10,inconceivable,0.7142857142857143
998,impossible,2,10,syntactic,0.9285714285714286
999,impossible,2,10,shuffled,0.7857142857142857
1000,impossible,2,10,train,0.7857142857142857
1001,impossible,2,11,probable,0.6428571428571429
1002,impossible,2,11,improbable,0.35714285714285715
1003,impossible,2,11,impossible,0.7142857142857143
1004,impossible,2,11,inconceivable,0.8571428571428571
1005,impossible,2,11,syntactic,1.0
1006,impossible,2,11,shuffled,0.5714285714285714
1007,impossible,2,11,train,0.6696428571428571
1008,inconceivable,2,0,probable,0.8571428571428571
1009,inconceivable,2,0,improbable,0.14285714285714285
1010,inconceivable,2,0,impossible,0.35714285714285715
1011,inconceivable,2,0,inconceivable,0.5
1012,inconceivable,2,0,syntactic,0.8571428571428571
1013,inconceivable,2,0,shuffled,0.2857142857142857
1014,inconceivable,2,0,train,0.8660714285714286
1015,inconceivable,2,1,probable,0.8571428571428571
1016,inconceivable,2,1,improbable,0.0
1017,inconceivable,2,1,impossible,0.21428571428571427
1018,inconceivable,2,1,inconceivable,0.7857142857142857
1019,inconceivable,2,1,syntactic,1.0
1020,inconceivable,2,1,shuffled,0.35714285714285715
1021,inconceivable,2,1,train,0.8839285714285714
1022,inconceivable,2,2,probable,1.0
1023,inconceivable,2,2,improbable,0.14285714285714285
1024,inconceivable,2,2,impossible,0.07142857142857142
1025,inconceivable,2,2,inconceivable,0.8571428571428571
1026,inconceivable,2,2,syntactic,1.0
1027,inconceivable,2,2,shuffled,0.2857142857142857
1028,inconceivable,2,2,train,0.9375
1029,inconceivable,2,3,probable,0.9285714285714286
1030,inconceivable,2,3,improbable,0.14285714285714285
1031,inconceivable,2,3,impossible,0.2857142857142857
1032,inconceivable,2,3,inconceivable,0.7142857142857143
1033,inconceivable,2,3,syntactic,1.0
1034,inconceivable,2,3,shuffled,0.2857142857142857
1035,inconceivable,2,3,train,0.9732142857142857
1036,inconceivable,2,4,probable,1.0
1037,inconceivable,2,4,improbable,0.0
1038,inconceivable,2,4,impossible,0.07142857142857142
1039,inconceivable,2,4,inconceivable,0.8571428571428571
1040,inconceivable,2,4,syntactic,1.0
1041,inconceivable,2,4,shuffled,0.42857142857142855
1042,inconceivable,2,4,train,0.9821428571428571
1043,inconceivable,2,5,probable,1.0
1044,inconceivable,2,5,improbable,0.0
1045,inconceivable,2,5,impossible,0.21428571428571427
1046,inconceivable,2,5,inconceivable,0.7142857142857143
1047,inconceivable,2,5,syntactic,1.0
1048,inconceivable,2,5,shuffled,0.35714285714285715
1049,inconceivable,2,5,train,0.9821428571428571
1050,inconceivable,2,6,probable,1.0
1051,inconceivable,2,6,improbable,0.07142857142857142
1052,inconceivable,2,6,impossible,0.2857142857142857
1053,inconceivable,2,6,inconceivable,0.7142857142857143
1054,inconceivable,2,6,syntactic,1.0
1055,inconceivable,2,6,shuffled,0.5
1056,inconceivable,2,6,train,0.9821428571428571
1057,inconceivable,2,7,probable,1.0
1058,inconceivable,2,7,improbable,0.21428571428571427
1059,inconceivable,2,7,impossible,0.2857142857142857
1060,inconceivable,2,7,inconceivable,0.9285714285714286
1061,inconceivable,2,7,syntactic,1.0
1062,inconceivable,2,7,shuffled,0.42857142857142855
1063,inconceivable,2,7,train,0.9642857142857143
1064,inconceivable,2,8,probable,1.0
1065,inconceivable,2,8,improbable,0.14285714285714285
1066,inconceivable,2,8,impossible,0.21428571428571427
1067,inconceivable,2,8,inconceivable,0.7142857142857143
1068,inconceivable,2,8,syntactic,1.0
1069,inconceivable,2,8,shuffled,0.6428571428571429
1070,inconceivable,2,8,train,0.9553571428571429
1071,inconceivable,2,9,probable,1.0
1072,inconceivable,2,9,improbable,0.07142857142857142
1073,inconceivable,2,9,impossible,0.21428571428571427
1074,inconceivable,2,9,inconceivable,0.5714285714285714
1075,inconceivable,2,9,syntactic,0.9285714285714286
1076,inconceivable,2,9,shuffled,0.7142857142857143
1077,inconceivable,2,9,train,0.9285714285714286
1078,inconceivable,2,10,probable,0.9285714285714286
1079,inconceivable,2,10,improbable,0.21428571428571427
1080,inconceivable,2,10,impossible,0.21428571428571427
1081,inconceivable,2,10,inconceivable,0.6428571428571429
1082,inconceivable,2,10,syntactic,0.9285714285714286
1083,inconceivable,2,10,shuffled,0.5
1084,inconceivable,2,10,train,0.9464285714285714
1085,inconceivable,2,11,probable,0.9285714285714286
1086,inconceivable,2,11,improbable,0.21428571428571427
1087,inconceivable,2,11,impossible,0.2857142857142857
1088,inconceivable,2,11,inconceivable,0.5
1089,inconceivable,2,11,syntactic,0.9285714285714286
1090,inconceivable,2,11,shuffled,0.35714285714285715
1091,inconceivable,2,11,train,0.8571428571428571
1092,syntactic,2,0,probable,0.9285714285714286
1093,syntactic,2,0,improbable,0.07142857142857142
1094,syntactic,2,0,impossible,0.0
1095,syntactic,2,0,inconceivable,0.21428571428571427
1096,syntactic,2,0,syntactic,1.0
1097,syntactic,2,0,shuffled,0.14285714285714285
1098,syntactic,2,0,train,0.9732142857142857
1099,syntactic,2,1,probable,0.9285714285714286
1100,syntactic,2,1,improbable,0.07142857142857142
1101,syntactic,2,1,impossible,0.14285714285714285
1102,syntactic,2,1,inconceivable,0.35714285714285715
1103,syntactic,2,1,syntactic,1.0
1104,syntactic,2,1,shuffled,0.14285714285714285
1105,syntactic,2,1,train,0.9642857142857143
1106,syntactic,2,2,probable,1.0
1107,syntactic,2,2,improbable,0.0
1108,syntactic,2,2,impossible,0.0
1109,syntactic,2,2,inconceivable,0.14285714285714285
1110,syntactic,2,2,syntactic,1.0
1111,syntactic,2,2,shuffled,0.21428571428571427
1112,syntactic,2,2,train,0.9910714285714286
1113,syntactic,2,3,probable,1.0
1114,syntactic,2,3,improbable,0.0
1115,syntactic,2,3,impossible,0.0
1116,syntactic,2,3,inconceivable,0.2857142857142857
1117,syntactic,2,3,syntactic,1.0
1118,syntactic,2,3,shuffled,0.21428571428571427
1119,syntactic,2,3,train,0.9821428571428571
1120,syntactic,2,4,probable,1.0
1121,syntactic,2,4,improbable,0.0
1122,syntactic,2,4,impossible,0.0
1123,syntactic,2,4,inconceivable,0.42857142857142855
1124,syntactic,2,4,syntactic,1.0
1125,syntactic,2,4,shuffled,0.2857142857142857
1126,syntactic,2,4,train,0.9910714285714286
1127,syntactic,2,5,probable,1.0
1128,syntactic,2,5,improbable,0.0
1129,syntactic,2,5,impossible,0.0
1130,syntactic,2,5,inconceivable,0.42857142857142855
1131,syntactic,2,5,syntactic,1.0
1132,syntactic,2,5,shuffled,0.21428571428571427
1133,syntactic,2,5,train,0.9910714285714286
1134,syntactic,2,6,probable,1.0
1135,syntactic,2,6,improbable,0.07142857142857142
1136,syntactic,2,6,impossible,0.14285714285714285
1137,syntactic,2,6,inconceivable,0.5714285714285714
1138,syntactic,2,6,syntactic,1.0
1139,syntactic,2,6,shuffled,0.21428571428571427
1140,syntactic,2,6,train,0.9910714285714286
1141,syntactic,2,7,probable,1.0
1142,syntactic,2,7,improbable,0.14285714285714285
1143,syntactic,2,7,impossible,0.07142857142857142
1144,syntactic,2,7,inconceivable,0.5714285714285714
1145,syntactic,2,7,syntactic,1.0
1146,syntactic,2,7,shuffled,0.2857142857142857
1147,syntactic,2,7,train,0.9821428571428571
1148,syntactic,2,8,probable,1.0
1149,syntactic,2,8,improbable,0.14285714285714285
1150,syntactic,2,8,impossible,0.07142857142857142
1151,syntactic,2,8,inconceivable,0.5714285714285714
1152,syntactic,2,8,syntactic,1.0
1153,syntactic,2,8,shuffled,0.5714285714285714
1154,syntactic,2,8,train,0.9910714285714286
1155,syntactic,2,9,probable,1.0
1156,syntactic,2,9,improbable,0.14285714285714285
1157,syntactic,2,9,impossible,0.2857142857142857
1158,syntactic,2,9,inconceivable,0.5714285714285714
1159,syntactic,2,9,syntactic,1.0
1160,syntactic,2,9,shuffled,0.9285714285714286
1161,syntactic,2,9,train,0.9732142857142857
1162,syntactic,2,10,probable,1.0
1163,syntactic,2,10,improbable,0.14285714285714285
1164,syntactic,2,10,impossible,0.35714285714285715
1165,syntactic,2,10,inconceivable,0.35714285714285715
1166,syntactic,2,10,syntactic,0.9285714285714286
1167,syntactic,2,10,shuffled,0.5
1168,syntactic,2,10,train,0.9642857142857143
1169,syntactic,2,11,probable,0.8571428571428571
1170,syntactic,2,11,improbable,0.14285714285714285
1171,syntactic,2,11,impossible,0.2857142857142857
1172,syntactic,2,11,inconceivable,0.35714285714285715
1173,syntactic,2,11,syntactic,0.7142857142857143
1174,syntactic,2,11,shuffled,0.5
1175,syntactic,2,11,train,0.8928571428571429
1176,shuffled,2,0,probable,0.6428571428571429
1177,shuffled,2,0,improbable,0.35714285714285715
1178,shuffled,2,0,impossible,0.2857142857142857
1179,shuffled,2,0,inconceivable,0.35714285714285715
1180,shuffled,2,0,syntactic,0.7142857142857143
1181,shuffled,2,0,shuffled,1.0
1182,shuffled,2,0,train,0.875
1183,shuffled,2,1,probable,0.6428571428571429
1184,shuffled,2,1,improbable,0.35714285714285715
1185,shuffled,2,1,impossible,0.2857142857142857
1186,shuffled,2,1,inconceivable,0.2857142857142857
1187,shuffled,2,1,syntactic,0.7142857142857143
1188,shuffled,2,1,shuffled,0.9285714285714286
1189,shuffled,2,1,train,0.8303571428571429
1190,shuffled,2,2,probable,0.8571428571428571
1191,shuffled,2,2,improbable,0.21428571428571427
1192,shuffled,2,2,impossible,0.7142857142857143
1193,shuffled,2,2,inconceivable,0.35714285714285715
1194,shuffled,2,2,syntactic,0.9285714285714286
1195,shuffled,2,2,shuffled,0.8571428571428571
1196,shuffled,2,2,train,0.8125
1197,shuffled,2,3,probable,0.9285714285714286
1198,shuffled,2,3,improbable,0.14285714285714285
1199,shuffled,2,3,impossible,0.42857142857142855
1200,shuffled,2,3,inconceivable,0.35714285714285715
1201,shuffled,2,3,syntactic,0.8571428571428571
1202,shuffled,2,3,shuffled,0.6428571428571429
1203,shuffled,2,3,train,0.8482142857142857
1204,shuffled,2,4,probable,1.0
1205,shuffled,2,4,improbable,0.07142857142857142
1206,shuffled,2,4,impossible,0.07142857142857142
1207,shuffled,2,4,inconceivable,0.5
1208,shuffled,2,4,syntactic,1.0
1209,shuffled,2,4,shuffled,0.9285714285714286
1210,shuffled,2,4,train,0.9642857142857143
1211,shuffled,2,5,probable,0.8571428571428571
1212,shuffled,2,5,improbable,0.14285714285714285
1213,shuffled,2,5,impossible,0.5
1214,shuffled,2,5,inconceivable,0.7857142857142857
1215,shuffled,2,5,syntactic,1.0
1216,shuffled,2,5,shuffled,1.0
1217,shuffled,2,5,train,0.9553571428571429
1218,shuffled,2,6,probable,1.0
1219,shuffled,2,6,improbable,0.14285714285714285
1220,shuffled,2,6,impossible,0.2857142857142857
