subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized,rt_normalized,response_subj_normalized
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,13,0.0-1.0-0.12,68411,4646,"<div style=""font-size:20px;""><p>How likely is it for someone to dry their hands using a liquid?</p></div>",50,2,29,dry,drying,[POSS] hands,using,drying [POSS] hands using,Could someone dry [POSS] hands using,[NP] dried [POSS] hands using,a towel,a sweater,a liquid,freedom,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to dry their hands using a liquid?,session-65d66800697ed,29_impossible,-0.9870785245731359,0.7173184769506101,-1.051797035494102
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,14,0.0-1.0-0.13,71148,2735,"<div style=""font-size:20px;""><p>How likely is it for someone to light a candle using a match?</p></div>",50,100,39,light,lighting,a candle,using,lighting a candle using,Could someone light a candle using,[NP] lit a candle using,a match,a blowtorch,yogurt,surprises,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to light a candle using a match?,session-65d66800697ed,39_probable,1.9431259530099192,-0.940376826870468,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,15,0.0-1.0-0.14,74164,3015,"<div style=""font-size:20px;""><p>How likely is it for someone to smash a pumpkin using a boulder?</p></div>",50,100,55,smash,smashing,a pumpkin,using,smashing a pumpkin using,Could someone smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a boulder,a leaf,a number,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to smash a pumpkin using a boulder?,session-65d66800697ed,55_improbable,1.6140471958527383,-0.6974910680688448,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,16,0.0-1.0-0.15,76665,2500,"<div style=""font-size:20px;""><p>How likely is it for someone to write a letter using a pen?</p></div>",50,100,68,write,writing,a letter,using,writing a letter using,Could someone write a letter using,[NP] wrote a letter using,a pen,a stylus,a snowflake,a marathon,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to write a letter using a pen?,session-65d66800697ed,68_probable,1.3309797537043695,-1.144227374436116,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,17,0.0-1.0-0.16,79913,3247,"<div style=""font-size:20px;""><p>How likely is it for someone to pave a road using happiness?</p></div>",50,6,46,pave,paving,a road,using,paving a road using,Could someone pave a road using,[NP] paved a road using,cement,seashells,a comet,happiness,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to pave a road using happiness?,session-65d66800697ed,46_inconceivable,-0.4479859441986377,-0.49624286791892847,-0.9599943017227963
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,18,0.0-1.0-0.17,86097,6182,"<div style=""font-size:20px;""><p>How likely is it for someone to polish jewelry using a chainsaw?</p></div>",50,10,48,polish,polishing,jewelry,using,polishing jewelry using,Could someone polish jewelry using,[NP] polished jewelry using,a cloth,a shirt,a chainsaw,music,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to polish jewelry using a chainsaw?,session-65d66800697ed,48_impossible,-0.6290082358498569,2.049720353805229,-0.8681915679514907
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,19,0.0-1.0-0.18,88845,2746,"<div style=""font-size:20px;""><p>How likely is it for someone to cut cardboard using a scalpel?</p></div>",50,100,22,cut,cutting,cardboard,using,cutting cardboard using,Could someone cut cardboard using,[NP] cut cardboard using,scissors,a scalpel,fur,a snore,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to cut cardboard using a scalpel?,session-65d66800697ed,22_improbable,1.3553663461228975,-0.9308348863461184,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,20,0.0-1.0-0.19,92167,3321,"<div style=""font-size:20px;""><p>How likely is it for someone to split a log using a gasp?</p></div>",50,1,56,split,splitting,a log,using,splitting a log using,Could someone split a log using,[NP] split a log using,an axe,a saw,a feather,a gasp,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to split a log using a gasp?,session-65d66800697ed,56_inconceivable,-1.146279189108197,-0.43205163166421373,-1.0747477189369283
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,21,0.0-1.0-0.20,96378,4210,"<div style=""font-size:20px;""><p>How likely is it for someone to hide a gift inside a cloud?</p></div>",50,28,37,hide,hiding,a gift,inside,hiding a gift inside,Could someone hide a gift inside,[NP] hid a gift inside,a closet,a forest,a cloud,a gasp,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to hide a gift inside a cloud?,session-65d66800697ed,37_impossible,-0.032696428043074745,0.3391106525309398,-0.4550792659806152
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,22,0.0-1.0-0.21,102164,5785,"<div style=""font-size:20px;""><p>How likely is it for someone to store dishes inside an equation?</p></div>",50,0,60,store,storing,dishes,inside,storing dishes inside,Could someone store dishes inside,[NP] stored dishes inside,a cabinet,an attic,a thimble,an equation,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to store dishes inside an equation?,session-65d66800697ed,60_inconceivable,-0.8858136741386866,1.70534304579007,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,23,0.0-1.0-0.22,104964,2798,"<div style=""font-size:20px;""><p>How likely is it for someone to wash their hair using a rainbow?</p></div>",50,0,65,wash,washing,[POSS] hair,using,washing [POSS] hair using,Could someone wash [POSS] hair using,[NP] washed [POSS] hair using,shampoo,detergent,a rainbow,applause,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to wash their hair using a rainbow?,session-65d66800697ed,65_impossible,-0.7723898437895249,-0.8857275311401027,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,24,0.0-1.0-0.23,109296,4331,"<div style=""font-size:20px;""><p>How likely is it for someone to make a smoothie using decades?</p></div>",50,0,41,make,making,a smoothie,using,making a smoothie using,Could someone make a smoothie using,[NP] made a smoothie using,a blender,a whisk,wind,decades,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to make a smoothie using decades?,session-65d66800697ed,41_inconceivable,-0.7904615216654205,0.4440719982987841,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,25,0.0-1.0-0.24,114857,5559,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a carpet using a week?</p></div>",50,0,12,clean,cleaning,a carpet,using,cleaning a carpet using,Could someone clean a carpet using,[NP] cleaned a carpet using,a vacuum,a hat,a crayon,a week,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to clean a carpet using a week?,session-65d66800697ed,12_inconceivable,-0.5957388635112354,1.5092995404716172,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,26,0.0-1.0-0.25,117864,3006,"<div style=""font-size:20px;""><p>How likely is it for someone to shave their beard using a belief?</p></div>",50,1,54,shave,shaving,[POSS] beard,using,shaving [POSS] beard using,Could someone shave [POSS] beard using,[NP] shaved [POSS] beard using,a razor,a knife,a teabag,a belief,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to shave their beard using a belief?,session-65d66800697ed,54_inconceivable,-0.7532055884289507,-0.7052981103160398,-1.0747477189369283
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,27,0.0-1.0-0.26,123545,5679,"<div style=""font-size:20px;""><p>How likely is it for someone to boil water using a refrigerator?</p></div>",50,14,1,boil,boiling,water,using,boiling water using,Could someone boil water using,[NP] boiled water using,a kettle,a microwave,a refrigerator,justice,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to boil water using a refrigerator?,session-65d66800697ed,1_impossible,-0.851258075811015,1.6133934371008842,-0.776388834180185
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,28,0.0-1.0-0.27,127165,3618,"<div style=""font-size:20px;""><p>How likely is it for someone to catch a fish in a puddle?</p></div>",50,65,8,catch,catching,a fish,in,catching a fish in,Could someone catch a fish in,[NP] caught a fish in,a lake,a puddle,a raindrop,an exclamation,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to catch a fish in a puddle?,session-65d66800697ed,8_improbable,1.0787051699863248,-0.17441923750677774,0.39409602140396216
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,29,0.0-1.0-0.28,130430,3264,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using curtains?</p></div>",50,97,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to cover a window using curtains?,session-65d66800697ed,18_probable,1.1794424811286912,-0.4814962325631156,1.1285178915744074
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,30,0.0-1.0-0.29,133463,3032,"<div style=""font-size:20px;""><p>How likely is it for someone to construct a tower out of bubbles?</p></div>",50,70,15,construct,constructing,a tower,out of,constructing a tower out of,Could someone construct a tower out of,[NP] constructed a tower out of,blocks,bubbles,sparks,seasons,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to construct a tower out of bubbles?,session-65d66800697ed,15_improbable,1.162584522872656,-0.682744432713032,0.5088494386180942
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,31,0.0-1.0-0.30,137080,3615,"<div style=""font-size:20px;""><p>How likely is it for someone to crush a soda can using a tissue?</p></div>",50,7,20,crush,crushing,a soda can,using,crushing a soda can using,Could someone crush a soda can using,[NP] crushed a soda can using,a shoe,a chair,a tissue,a day,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to crush a soda can using a tissue?,session-65d66800697ed,20_impossible,-0.37975549681031545,-0.1770215849225094,-0.93704361827997
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,32,0.0-1.0-0.31,141913,4832,"<div style=""font-size:20px;""><p>How likely is it for someone to break a coconut using a pillow?</p></div>",50,2,2,break,breaking,a coconut,using,breaking a coconut using,Could someone break a coconut using,[NP] broke a coconut using,a rock,a table,a pillow,a texture,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to break a coconut using a pillow?,session-65d66800697ed,2_impossible,-0.6536244955447527,0.8786640167259742,-1.051797035494102
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,33,0.0-1.0-0.32,144813,2898,"<div style=""font-size:20px;""><p>How likely is it for someone to wear shoes made of traffic?</p></div>",50,0,66,wear,wearing,shoes,made of,wearing shoes made of,Could someone wear shoes made of,[NP] wore shoes made of,leather,wood,stars,traffic,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to wear shoes made of traffic?,session-65d66800697ed,66_inconceivable,-0.7247613534475451,-0.7989826172823802,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,34,0.0-1.0-0.33,147463,2649,"<div style=""font-size:20px;""><p>How likely is it for someone to pluck a hair using tweezers?</p></div>",50,100,47,pluck,plucking,a hair,using,plucking a hair using,Could someone pluck a hair using,[NP] plucked a hair using,tweezers,tongs,a spoon,sympathy,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to pluck a hair using tweezers?,session-65d66800697ed,47_probable,1.5785154309337874,-1.0149774527881092,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,35,0.0-1.0-0.34,155596,8133,"<div style=""font-size:20px;""><p>How likely is it for someone to take a vacation to the sun?</p></div>",50,0,61,take,taking,a vacation,to,taking a vacation to,Could someone take a vacation to,[NP] took a vacation to,the beach,the desert,the sun,a verb,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to take a vacation to the sun?,session-65d66800697ed,61_impossible,-0.9860620441448735,3.742113623169396,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,36,0.0-1.0-0.35,158362,2764,"<div style=""font-size:20px;""><p>How likely is it for someone to eat soup using a spoon?</p></div>",50,98,31,eat,eating,soup,using,eating soup using,Could someone eat soup using,[NP] ate soup using,a spoon,a bucket,a sieve,history,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to eat soup using a spoon?,session-65d66800697ed,31_probable,1.2135326543732436,-0.9152208018517284,1.1514685750172338
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,37,0.0-1.0-0.36,161279,2915,"<div style=""font-size:20px;""><p>How likely is it for someone to make a sandwich using a mile?</p></div>",50,2,40,make,making,a sandwich,using,making a sandwich using,Could someone make a sandwich using,[NP] made a sandwich using,bread,lettuce,a star,a mile,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to make a sandwich using a mile?,session-65d66800697ed,40_inconceivable,-1.0518186354763965,-0.7842359819265673,-1.051797035494102
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,38,0.0-1.0-0.37,164128,2847,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a spill using mustard?</p></div>",50,2,11,clean,cleaning,a spill,using,cleaning a spill using,Could someone clean a spill using,[NP] cleaned a spill using,a sponge,a scarf,mustard,a country,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to clean a spill using mustard?,session-65d66800697ed,11_impossible,-0.8043489941681561,-0.8432225233498186,-1.051797035494102
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,39,0.0-1.0-0.38,167013,2884,"<div style=""font-size:20px;""><p>How likely is it for someone to pack a suit inside a pocket?</p></div>",50,76,44,pack,packing,a suit,inside,packing a suit inside,Could someone pack a suit inside,[NP] packed a suit inside,a suitcase,a pocket,a raspberry,a groan,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to pack a suit inside a pocket?,session-65d66800697ed,44_improbable,1.2972636933289534,-0.8111269052224613,0.6465535392750527
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,40,0.0-1.0-0.39,171411,4396,"<div style=""font-size:20px;""><p>How likely is it for someone to rinse fruit using a hose?</p></div>",50,100,51,rinse,rinsing,fruit,using,rinsing fruit using,Could someone rinse fruit using,[NP] rinsed fruit using,a sink,a hose,a clock,a giggle,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to rinse fruit using a hose?,session-65d66800697ed,51_improbable,1.3859205061874467,0.5004561923063038,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,41,0.0-1.0-0.40,174997,3585,"<div style=""font-size:20px;""><p>How likely is it for someone to build a house out of grass?</p></div>",50,72,3,build,building,a house,out of,building a house out of,Could someone build a house out of,[NP] built a house out of,brick,grass,gas,language,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to build a house out of grass?,session-65d66800697ed,3_improbable,0.937921789167417,-0.2030450590798262,0.554750805503747
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,42,0.0-1.0-0.41,178696,3698,"<div style=""font-size:20px;""><p>How likely is it for someone to dig a hole using a yawn?</p></div>",50,2,24,dig,digging,a hole,using,digging a hole using,Could someone dig a hole using,[NP] dug a hole using,a shovel,a spatula,dirt,a yawn,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to dig a hole using a yawn?,session-65d66800697ed,24_inconceivable,-0.7323009616714173,-0.1050233064205997,-1.051797035494102
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,43,0.0-1.0-0.42,181677,2980,"<div style=""font-size:20px;""><p>How likely is it for someone to squish a blueberry using their finger?</p></div>",50,100,58,squish,squishing,a blueberry,using,squishing a blueberry using,Could someone squish a blueberry using,[NP] squished a blueberry using,[POSS] finger,[POSS] nose,[POSS] breath,a sight,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to squish a blueberry using their finger?,session-65d66800697ed,58_probable,1.7145528629604219,-0.7278517879190477,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,44,0.0-1.0-0.43,185181,3503,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using an essay?</p></div>",50,0,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to cut grass using an essay?,session-65d66800697ed,21_inconceivable,-0.9006185863330353,-0.2741758884431587,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,45,0.0-1.0-0.44,190979,5797,"<div style=""font-size:20px;""><p>How likely is it for someone to grow flowers inside a mug?</p></div>",50,79,35,grow,growing,flowers,inside,growing flowers inside,Could someone grow flowers inside,[NP] grew flowers inside,a pot,a mug,a marble,a sneeze,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to grow flowers inside a mug?,session-65d66800697ed,35_improbable,0.9655793972899243,1.7157524354529967,0.715405589603532
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,46,0.0-1.0-0.45,194015,3035,"<div style=""font-size:20px;""><p>How likely is it for someone to open a jar using their feet?</p></div>",50,61,43,open,opening,a jar,using,opening a jar using,Could someone open a jar using,[NP] opened a jar using,[POSS] hands,[POSS] feet,[POSS] mind,an opinion,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to open a jar using their feet?,session-65d66800697ed,43_improbable,0.7260701049939859,-0.6801420852973002,0.3022932876326565
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,47,0.0-1.0-0.46,197878,3862,"<div style=""font-size:20px;""><p>How likely is it for someone to enter a room through a door?</p></div>",50,100,32,enter,entering,a room,through,entering a room through,Could someone enter a room through,[NP] entered a room through,a door,a window,a wall,a theory,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to enter a room through a door?,session-65d66800697ed,32_probable,1.3128419221729748,0.037238352306065294,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,48,0.0-1.0-0.47,200928,3049,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a nail?</p></div>",50,69,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to carve a statue using a nail?,session-65d66800697ed,7_improbable,0.672221529213047,-0.6679977973572191,0.4858987551752678
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,49,0.0-1.0-0.48,203711,2782,"<div style=""font-size:20px;""><p>How likely is it for someone to cool a room using a fan?</p></div>",50,100,17,cool,cooling,a room,using,cooling a room using,Could someone cool a room using,[NP] cooled a room using,a fan,shades,a heater,a taste,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to cool a room using a fan?,session-65d66800697ed,17_probable,1.2290139578917878,-0.8996067173573383,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,50,0.0-1.0-0.49,207060,3350,"<div style=""font-size:20px;""><p>How likely is it for someone to tighten a bolt using chopsticks?</p></div>",50,35,62,tighten,tightening,a bolt,using,tightening a bolt using,Could someone tighten a bolt using,[NP] tightened a bolt using,a wrench,chopsticks,a house,a dream,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to tighten a bolt using chopsticks?,session-65d66800697ed,62_improbable,0.25541864602580094,-0.4068956066454742,-0.2944244818808303
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,51,0.0-1.0-0.50,212242,5181,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a tote bag?</p></div>",50,100,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to carry groceries inside a tote bag?,session-65d66800697ed,6_probable,1.159437962093198,1.1814037660894259,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,52,0.0-1.0-0.51,215576,3332,"<div style=""font-size:20px;""><p>How likely is it for someone to pop a balloon using a thumbtack?</p></div>",50,100,49,pop,popping,a balloon,using,popping a balloon using,Could someone pop a balloon using,[NP] popped a balloon using,a thumbtack,a spear,cotton balls,a story,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to pop a balloon using a thumbtack?,session-65d66800697ed,49_probable,1.7661078879282215,-0.42250969113986425,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,53,0.0-1.0-0.52,220074,4497,"<div style=""font-size:20px;""><p>How likely is it for someone to write an equation on a billboard?</p></div>",50,68,69,write,writing,an equation,on,writing an equation on,Could someone write an equation on,[NP] wrote an equation on,a chalkboard,a billboard,an atom,a scream,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to write an equation on a billboard?,session-65d66800697ed,69_improbable,0.47751180040115554,0.5880685553026035,0.4629480717324414
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,54,0.0-1.0-0.53,222643,2568,"<div style=""font-size:20px;""><p>How likely is it for someone to turn an apple into a salad?</p></div>",50,99,63,turn,turning,an apple,into,turning an apple into,Could someone turn an apple into,[NP] turned an apple into,a pie,a salad,a cherry,honesty,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to turn an apple into a salad?,session-65d66800697ed,63_improbable,1.5466629948308679,-1.0852408330128647,1.1744192584600603
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,55,0.0-1.0-0.54,226040,3396,"<div style=""font-size:20px;""><p>How likely is it for someone to close a jacket using glue?</p></div>",50,80,14,close,closing,a jacket,using,closing a jacket using,Could someone close a jacket using,[NP] closed a jacket using,a zipper,glue,fog,a word,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to close a jacket using glue?,session-65d66800697ed,14_improbable,0.8098369127114865,-0.3669929462709218,0.7383562730463583
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,56,0.0-1.0-0.55,230342,4301,"<div style=""font-size:20px;""><p>How likely is it for someone to dry laundry using a fan?</p></div>",50,93,30,dry,drying,laundry,using,drying laundry using,Could someone dry laundry using,[NP] dried laundry using,a clothesline,a fan,juice,courage,critical,html-slider-response,0.6721327089719202,improbable,How likely is it for someone to dry laundry using a fan?,session-65d66800697ed,30_improbable,1.667946649831616,0.4180485241414673,1.0367151578031018
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,57,0.0-1.0-0.56,233441,3098,"<div style=""font-size:20px;""><p>How likely is it for someone to wrap a present using paper?</p></div>",50,100,67,wrap,wrapping,a present,using,wrapping a present using,Could someone wrap a present using,[NP] wrapped a present using,paper,a dress,ketchup,gossip,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to wrap a present using paper?,session-65d66800697ed,67_probable,1.329099411155344,-0.6254927895669351,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,58,0.0-1.0-0.57,235975,2532,"<div style=""font-size:20px;""><p>How likely is it for someone to build a bridge out of steel?</p></div>",50,100,4,build,building,a bridge,out of,building a bridge out of,Could someone build a bridge out of,[NP] built a bridge out of,steel,plastic,soup,dance,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to build a bridge out of steel?,session-65d66800697ed,4_probable,1.3830666692280151,-1.1164690020016448,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,59,0.0-1.0-0.58,238358,2381,"<div style=""font-size:20px;""><p>How likely is it for someone to sew a shirt using a needle?</p></div>",50,100,52,sew,sewing,a shirt,using,sewing a shirt using,Could someone sew a shirt using,[NP] sewed a shirt using,a needle,a toothpick,a potato,thunder,critical,html-slider-response,0.6721327089719202,probable,How likely is it for someone to sew a shirt using a needle?,session-65d66800697ed,52_probable,1.778107074524712,-1.2474538219268059,1.1973699419028867
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,60,0.0-1.0-0.59,242724,4366,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a bucket with buildings?</p></div>",50,43,33,fill,filling,a bucket,with,filling a bucket with,Could someone fill a bucket with,[NP] filled a bucket with,sand,acorns,buildings,time,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to fill a bucket with buildings?,session-65d66800697ed,33_impossible,0.01780020172287574,0.47443271814898696,-0.11081901433821899
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,61,0.0-1.0-0.60,246477,3751,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a purse with luck?</p></div>",50,22,34,fill,filling,a purse,with,filling a purse with,Could someone fill a purse with,[NP] filled a purse with,coins,cream,sofas,luck,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to fill a purse with luck?,session-65d66800697ed,34_inconceivable,-0.3653819369619375,-0.059048502076006745,-0.5927833666375737
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,62,0.0-1.0-0.61,249599,3121,"<div style=""font-size:20px;""><p>How likely is it for someone to drink a cup full of minutes?</p></div>",50,8,28,drink,drinking,a cup,full of,drinking a cup full of,Could someone drink a cup full of,[NP] drank a cup full of,water,honey,lightning,minutes,critical,html-slider-response,0.6721327089719202,inconceivable,How likely is it for someone to drink a cup full of minutes?,session-65d66800697ed,28_inconceivable,-0.5542848018720542,-0.6055414593796589,-0.9140929348371435
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,63,0.0-1.0-0.62,252941,3340,"<div style=""font-size:20px;""><p>How likely is it for someone to dock a boat using a balloon?</p></div>",50,0,27,dock,docking,a boat,using,docking a boat using,Could someone dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a lesson,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to dock a boat using a balloon?,session-65d66800697ed,27_impossible,-0.6869861024029993,-0.41557009803124645,-1.097698402379755
anon_subject_22,65d4fc29515df31cd1044a85,65d666cac1ca35fc5a7f0c3e,64,0.0-1.0-0.63,257823,4881,"<div style=""font-size:20px;""><p>How likely is it for someone to melt a chocolate bar using a napkin?</p></div>",50,18,42,melt,melting,a chocolate bar,using,melting a chocolate bar using,Could someone melt a chocolate bar using,[NP] melted a chocolate bar using,a stove,a radiator,a napkin,a promise,critical,html-slider-response,0.6721327089719202,impossible,How likely is it for someone to melt a chocolate bar using a napkin?,session-65d66800697ed,42_impossible,-0.31408655169171823,0.9211690245162582,-0.6845861004088793
